"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"83","1986","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","222.0","597.0","2689.19","0.0","0.0","0.0","0.3","0.2","666.67","0.2","0.1","500.0","0.5","0.3","600.0","4.0","8.0","2000.0","0.0","0.0","0.0","17.0","23.0","1352.94","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","2.97","0.92","309.76","96.0","96.0","1000.0","7.2","1.9","263.89","0.1","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","53.29","98.1","1840.87","8.5","81.1","9541.18","1.0","0.2","200.0","5.32","1.8","7.11","0.0","0.0","0.0"
"83","1987","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","238.0","589.0","2474.79","0.0","0.0","0.0","0.8","0.8","1000.0","0.0","0.0","0.0","0.5","0.8","1600.0","2.0","4.0","2000.0","0.0","0.0","0.0","13.0","25.0","1923.08","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","2.6","0.99","380.77","88.0","103.0","1170.45","6.9","2.0","289.86","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.5","0.2","400.0","0.0","0.0","0.0","73.7","105.2","1427.41","8.0","81.9","10237.5","0.2","0.1","500.0","5.64","1.73","7.37","0.0","0.0","0.02"
"83","1988","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","232.5","682.9","2937.2","0.0","0.0","0.0","0.7","0.5","714.29","0.1","0.1","1000.0","0.8","0.6","750.0","3.4","5.1","1500.0","0.0","0.0","0.0","12.9","13.8","1069.77","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.4","666.67","3.26","0.88","269.94","91.0","120.1","1319.78","6.8","2.0","294.12","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.1","333.33","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","60.83","122.4","2012.17","6.3","60.9","9666.67","0.2","0.1","500.0","6.71","2.03","8.74","0.0","0.01","0.06"
"83","1989","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","256.0","807.4","3153.91","0.0","0.0","0.0","0.4","0.3","750.0","0.1","0.1","1000.0","0.5","0.4","800.0","4.0","7.5","1875.0","0.0","0.0","0.0","15.0","30.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","1.2","666.67","3.99","1.0","250.63","89.4","122.2","1366.89","5.6","0.9","160.71","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","69.16","123.2","1781.38","9.5","90.9","9568.42","0.3","0.4","1333.33","7.09","2.13","9.21","0.0","0.06","0.04"
"83","1990","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","231.96","743.65","3205.94","0.0","0.0","0.0","0.24","0.15","625.0","0.0","0.15","0.0","0.24","0.3","1250.0","2.21","4.38","1981.9","0.0","0.0","0.0","7.2","9.72","1350.0","0.0","0.0","0.0","0.0","0.0","0.0","1.55","0.95","612.9","11.78","4.37","370.97","75.58","101.67","1345.2","4.26","1.28","300.47","0.07","0.02","285.71","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.12","102.97","1224.08","12.74","112.56","8835.16","0.27","0.09","333.33","7.07","1.58","8.65","0.0","0.0","0.0"
"83","1991","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","264.41","894.59","3383.34","0.0","0.0","0.0","0.32","0.26","812.5","0.0","0.13","0.0","0.32","0.39","1218.75","1.94","3.2","1649.48","0.0","0.0","0.0","7.0","13.95","1992.86","0.0","0.0","0.0","0.0","0.0","0.0","1.47","0.8","544.22","13.09","5.95","454.55","78.0","120.92","1550.26","4.07","1.59","390.66","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85.55","122.51","1432.03","12.41","150.28","12109.59","0.15","0.05","333.33","8.01","1.76","9.78","0.0","0.04","0.0"
"83","1992","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","237.07","729.92","3078.92","0.0","0.0","0.0","0.26","0.03","115.38","0.0","0.41","0.0","0.26","0.44","1692.31","1.39","2.75","1978.42","0.0","0.0","0.0","6.27","8.89","1417.86","0.0","0.0","0.0","0.0","0.0","0.0","1.15","0.69","600.0","14.31","6.65","464.71","86.21","153.96","1785.87","4.13","2.45","593.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.03","600.0","0.91","0.0","0.0","94.86","156.44","1649.17","11.46","144.19","12582.02","0.16","0.06","375.0","9.5","1.93","11.43","0.0","0.03","0.0"
"83","1993","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","290.0","883.0","3044.83","0.0","0.0","0.0","0.22","0.1","454.55","0.0","0.23","0.0","0.22","0.33","1500.0","3.0","5.0","1666.67","0.0","0.0","0.0","8.0","11.0","1375.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1000.0","13.0","8.0","615.38","80.0","152.0","1900.0","6.0","2.0","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","87.0","154.0","1770.11","13.5","177.9","13177.78","0.0","0.17","0.0","10.55","1.95","12.5","0.0","0.0","0.05"
"83","1994","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","260.71","850.76","3263.24","0.0","0.0","0.0","0.13","0.05","384.62","0.2","0.21","1050.0","0.15","0.26","1733.33","0.91","1.73","1901.1","0.0","0.0","0.0","5.61","10.78","1921.57","0.0","0.0","0.0","0.0","0.0","0.0","1.02","0.83","813.73","15.66","7.82","499.36","78.34","182.03","2323.59","3.97","1.35","340.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16","0.15","937.5","0.43","0.0","0.0","86.9","183.53","2111.97","18.25","247.63","13568.77","0.06","0.02","333.33","11.08","1.7","12.77","0.0","0.0","0.0"
"83","1995","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","252.33","765.19","3032.5","0.0","0.0","0.0","0.1","0.02","200.0","0.2","0.17","850.0","0.11","0.19","1727.27","0.9","2.02","2244.44","0.0","0.0","0.0","3.16","6.97","2205.7","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.44","733.33","12.71","6.02","473.64","70.27","150.18","2137.19","3.05","0.48","157.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.24","0.22","916.67","0.19","0.0","0.0","77.99","151.07","1937.04","17.69","195.61","11057.66","0.14","0.05","357.14","11.8","1.75","13.55","0.0","0.0","0.03"
"83","1996","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","262.45","778.75","2967.23","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.14","0.0","0.08","0.14","1750.0","0.78","1.01","1294.87","0.0","0.0","0.0","2.44","2.77","1135.25","0.0","0.0","0.0","0.0","0.0","0.0","0.73","0.52","712.33","18.01","5.47","303.72","67.69","135.11","1996.01","1.71","0.5","292.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.11","1100.0","0.12","0.0","0.0","74.22","135.72","1828.62","12.65","170.76","13498.81","0.11","0.03","272.73","11.8","1.62","13.41","0.0","0.0","0.02"
"83","1997","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","266.59","940.47","3527.78","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.16","0.0","0.08","0.16","2000.0","0.69","1.38","2000.0","0.0","0.0","0.0","2.11","4.72","2236.97","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.26","520.0","8.68","5.13","591.01","62.81","157.14","2501.83","1.94","0.9","463.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.23","0.2","869.57","0.05","0.0","0.0","69.92","158.24","2263.16","12.7","217.07","17092.13","0.12","0.04","333.33","12.23","1.35","13.58","0.0","0.0","0.02"
"83","1998","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","270.01","993.57","3679.75","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.17","0.0","0.09","0.17","1888.89","1.03","2.02","1961.17","0.0","0.0","0.0","4.33","9.02","2083.14","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.39","650.0","16.36","8.92","545.23","63.28","189.39","2992.89","3.79","1.4","369.39","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.11","0.11","1000.0","0.07","0.0","0.0","71.97","190.9","2652.49","14.76","194.9","13204.61","0.05","0.02","400.0","12.71","1.4","14.1","0.0","0.0","0.01"
"83","1999","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","255.87","916.25","3580.92","0.0","0.0","0.0","0.14","0.0","0.0","0.0","0.25","0.0","0.14","0.25","1785.71","0.99","2.3","2323.23","0.0","0.0","0.0","2.79","6.14","2200.72","0.0","0.0","0.0","0.05","0.04","800.0","0.98","0.65","663.27","16.04","7.63","475.69","53.05","135.95","2562.68","3.52","2.18","619.32","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.04","0.04","1000.0","0.04","0.0","0.0","61.88","138.17","2232.87","16.13","175.22","10862.99","0.13","0.06","461.54","12.9","1.7","14.6","0.0","0.01","0.03"
"83","2000","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","225.92","764.8","3385.27","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.06","0.0","0.05","0.06","1200.0","1.15","2.19","1904.35","0.0","0.0","0.0","2.48","5.95","2399.19","0.0","0.0","0.0","0.0","0.0","0.0","0.57","0.4","701.75","13.68","6.58","480.99","47.36","140.19","2960.09","3.6","2.49","691.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.06","0.0","0.0","56.43","142.69","2528.62","15.05","161.74","10746.84","0.16","0.07","437.5","12.97","1.52","14.49","0.0","0.01","0.03"
"83","2001","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","229.58","800.55","3487.02","0.0","0.0","0.0","0.08","0.0","0.0","0.0","0.13","0.0","0.08","0.13","1625.0","1.37","2.43","1773.72","0.0","0.01","0.0","1.39","4.32","3107.91","0.0","0.0","0.0","0.0","0.0","0.0","0.76","0.49","644.74","12.58","5.76","457.87","46.55","157.67","3387.11","1.93","1.23","637.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","54.33","158.9","2924.72","12.38","174.54","14098.55","0.17","0.06","352.94","14.31","1.71","16.02","0.0","0.0","0.04"
"83","2002","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","185.18","557.61","3011.18","0.0","0.0","0.0","0.04","0.03","750.0","0.0","0.0","0.0","0.05","0.03","600.0","1.5","1.96","1306.67","0.0","0.0","0.0","1.48","2.84","1918.92","0.0","0.0","0.0","0.0","0.0","0.0","0.72","0.39","541.67","13.28","6.07","457.08","43.3","119.66","2763.51","3.45","1.85","536.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.01","0.0","0.0","52.55","121.51","2312.27","11.36","108.76","9573.94","0.14","0.05","357.14","13.76","1.59","15.35","0.0","0.0","0.02"
"83","2003","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","172.06","491.18","2854.7","0.0","0.0","0.0","0.14","0.08","571.43","0.0","0.0","0.0","0.14","0.08","571.43","1.83","2.09","1142.08","0.01","0.02","2000.0","1.83","3.96","2163.93","0.0","0.0","0.0","0.0","0.0","0.0","1.31","0.8","610.69","21.35","10.9","510.54","52.57","147.69","2809.4","5.98","2.12","354.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.03","1000.0","0.06","0.0","0.0","63.96","149.84","2342.71","9.35","82.84","8859.89","0.18","0.05","277.78","13.45","2.6","16.05","0.0","0.01","0.01"
"83","2004","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","168.4","507.0","3010.69","0.0","0.0","0.0","0.14","0.09","642.86","0.05","0.05","1000.0","0.19","0.14","736.84","1.98","3.72","1878.79","0.03","0.04","1333.33","1.06","1.92","1811.32","0.0","0.0","0.0","0.0","0.0","0.0","1.46","0.97","664.38","14.16","5.7","402.54","47.91","142.38","2971.82","4.49","1.98","440.98","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.01","250.0","0.0","0.0","0.0","0.12","0.14","1166.67","0.03","0.0","0.0","58.32","144.5","2477.71","7.41","72.65","9804.32","0.11","0.04","363.64","17.43","2.04","19.47","0.0","0.01","0.03"
"83","2005","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","211.71","565.46","2670.92","0.0","0.0","0.0","0.16","0.11","687.5","0.02","0.03","1500.0","0.19","0.14","736.84","1.46","2.37","1623.29","0.02","0.03","1500.0","0.82","1.37","1670.73","0.0","0.0","0.0","0.0","0.0","0.0","2.18","1.83","839.45","15.14","7.38","487.45","42.6","131.95","3097.42","3.81","1.75","459.32","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.21","0.26","1238.1","0.04","0.0","0.0","52.81","133.96","2536.64","11.46","106.27","9273.12","0.12","0.04","333.33","19.65","2.33","21.97","0.0","0.0","0.01"
"83","2006","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","192.78","713.6","3701.63","0.0","0.0","0.0","0.08","0.1","1250.0","0.06","0.06","1000.0","0.13","0.15","1153.85","1.18","3.47","2940.68","0.01","0.03","3000.0","0.5","1.03","2060.0","0.0","0.0","0.0","0.0","0.0","0.0","1.24","0.89","717.74","7.97","5.53","693.85","37.25","148.06","3974.77","1.9","1.04","547.37","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.37","1850.0","0.0","0.0","0.0","44.13","149.48","3387.27","13.83","160.61","11613.16","0.01","0.01","1000.0","18.08","0.89","18.96","0.01","0.0","0.03"
"83","2007","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","170.07","631.14","3711.06","0.0","0.0","0.0","0.1","0.06","600.0","0.02","0.04","2000.0","0.11","0.1","909.09","0.95","2.51","2642.11","0.01","0.03","3000.0","0.34","0.76","2235.29","0.0","0.0","0.0","0.0","0.0","0.0","1.15","0.77","669.57","6.16","3.64","590.91","38.0","121.69","3202.37","1.04","0.61","586.54","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.22","0.35","1590.91","0.0","0.0","0.0","43.96","122.67","2790.49","11.24","122.76","10921.71","0.01","0.01","1000.0","17.87","0.85","18.72","0.0","0.0","0.03"
"83","2008","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","173.11","645.07","3726.36","0.0","0.0","0.0","0.08","0.06","750.0","0.03","0.04","1333.33","0.11","0.1","909.09","0.63","1.31","2079.37","0.0","0.0","0.0","0.25","0.7","2800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.79","0.45","569.62","4.2","2.12","504.76","35.49","131.0","3691.18","0.8","0.43","537.5","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.01","333.33","0.0","0.0","0.0","0.16","0.22","1375.0","0.0","0.0","0.0","40.81","131.65","3225.92","7.56","86.69","11466.93","0.0","0.0","0.0","17.54","0.73","18.26","0.0","0.0","0.02"
"83","2009","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","171.96","587.72","3417.77","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.05","0.06","1200.0","0.3","0.57","1900.0","0.0","0.0","0.0","0.23","0.66","2869.57","0.0","0.0","0.0","0.02","0.02","1000.0","0.59","0.32","542.37","4.12","1.77","429.61","29.14","123.08","4223.75","1.07","0.57","532.71","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.06","0.07","1166.67","0.02","0.0","0.0","34.53","0.0","0.0","6.83","69.33","10150.81","0.0","0.0","0.0","18.09","0.91","18.99","0.0","0.0","0.03"
"83","2010","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","178.96","628.84","3513.86","0.0","0.0","0.0","0.06","0.05","833.33","0.0","0.0","0.0","0.06","0.06","1000.0","0.32","0.43","1343.75","0.01","0.03","3000.0","0.43","1.32","3069.77","0.0","0.0","0.0","0.0","0.0","0.0","0.62","0.32","516.13","12.26","4.98","406.2","26.68","109.37","4099.33","0.95","0.61","642.11","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.02","0.02","1000.0","0.0","0.0","0.0","32.25","0.0","0.0","7.74","87.01","11241.6","0.0","0.0","0.0","18.52","1.44","19.97","0.0","0.0","0.0"
"83","2011","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","169.64","708.45","4176.2","0.0","0.0","0.0","0.01","0.02","2000.0","0.0","0.01","0.0","0.02","0.02","1000.0","0.28","0.42","1500.0","0.04","0.22","5500.0","0.32","0.93","2906.25","0.0","0.0","0.0","0.0","0.0","0.0","0.57","0.29","508.77","0.0","0.0","0.0","26.2","102.83","3924.81","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.05","0.09","1800.0","0.0","0.0","0.0","0.0","0.0","0.0","9.2","100.27","10898.91","0.0","0.0","0.0","19.02","1.47","20.49","0.0","0.0","0.01"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","156.12","645.34","4133.62","0.0","0.0","0.0","0.03","0.02","666.67","0.01","0.01","1000.0","0.04","0.03","750.0","0.51","0.78","1529.41","0.01","0.04","4000.0","0.27","0.62","2296.3","0.0","0.0","0.0","0.01","0.01","1000.0","0.52","0.22","423.08","9.17","5.95","648.85","26.22","104.15","3972.16","1.24","0.65","524.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","1000.0","0.0","0.0","0.0","31.93","0.0","0.0","9.45","91.99","9734.39","0.0","0.0","0.0","18.47","1.46","19.93","0.0","0.0","0.02"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","181.39","843.36","4649.43","0.0","0.0","0.0","0.09","0.1","1111.11","0.09","0.2","2222.22","0.18","0.3","1666.67","0.97","2.18","2247.42","0.11","0.63","5727.27","1.49","5.43","3644.3","0.0","0.0","0.0","0.04","0.02","500.0","0.69","0.69","1000.0","13.6","15.14","1113.24","21.53","92.86","4313.05","2.3","1.55","673.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.02","2000.0","0.0","0.0","0.0","23.85","94.44","3959.75","9.08","87.76","9665.2","0.0","0.0","0.0","17.87","1.77","19.64","0.0","0.01","0.05"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","158.23","716.1","4525.69","0.0","0.0","0.0","0.03","0.06","2000.0","0.03","0.07","2333.33","0.06","0.13","2166.67","0.79","2.39","3025.32","0.54","4.23","7833.33","1.46","5.81","3979.45","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","15.01","15.85","1055.96","17.82","73.24","4109.99","3.98","2.97","746.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.02","1000.0","0.0","0.0","0.0","21.98","76.23","3468.15","9.07","90.87","10018.74","0.01","0.0","0.0","17.44","2.08","19.52","0.0","0.0","0.09"
"83","2015","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","199.14","748.5","3758.66","0.0","0.0","0.0","0.03","0.03","1000.0","0.01","0.01","1000.0","0.03","0.04","1333.33","1.09","2.9","2660.55","0.01","0.1","10000.0","0.94","3.31","3521.28","0.0","0.0","0.0","0.03","0.01","333.33","0.0","0.0","0.0","12.15","10.17","837.23","18.19","66.72","3667.95","1.79","1.12","625.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","20.04","67.83","3384.73","8.0","80.22","10023.6","0.0","0.0","0.0","18.21","3.03","21.23","0.0","0.0","0.03"
"83","2016","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","169.58","585.18","3450.65","0.0","0.0","0.0","0.0","0.0","800.0","0.01","0.0","400.0","0.01","0.01","600.0","1.02","2.77","2700.49","0.03","0.09","3444.44","0.58","1.46","2515.52","0.0","0.0","0.0","0.05","0.02","469.39","0.25","0.16","656.0","17.55","10.74","611.71","16.17","61.18","3782.32","1.56","0.67","429.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","857.14","0.0","0.0","0.0","0.0","0.0","0.0","7.43","69.11","9297.4","0.0","0.0","180.0","19.35","3.0","22.34","0.0","0.01","0.02"
"83","2017","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","193.22","807.43","4178.74","0.0","0.0","0.0","0.02","0.02","1150.0","0.02","0.03","1086.96","0.04","0.05","1116.28","0.75","1.76","2340.43","0.01","0.04","6666.67","0.49","2.07","4209.35","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.22","1090.0","12.78","8.93","698.95","18.18","73.23","4028.5","1.7","0.99","582.2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.01","279.0","0.0","0.0","0.0","0.01","0.02","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","7.4","71.66","9689.84","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"84","1966","11","Tamil Nadu","South Arcot / Cuddalore","313.0","476.0","1520.77","0.0","0.0","0.0","36.1","30.7","850.42","6.4","5.4","843.75","42.5","36.1","849.41","50.0","41.0","820.0","0.0","0.0","0.0","24.0","26.0","1083.33","0.0","0.0","0.0","0.0","0.0","0.0","5.0","3.0","600.0","10.02","2.33","232.53","153.0","131.0","856.21","18.0","5.4","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","172.82","136.4","789.26","15.9","151.5","9528.3","3.0","1.0","333.33","19.09","4.08","23.16","0.0","0.22","0.39"
"84","1967","11","Tamil Nadu","South Arcot / Cuddalore","319.0","560.0","1755.49","0.0","0.0","0.0","36.0","30.6","850.0","6.3","5.0","793.65","42.3","35.6","841.61","55.0","44.0","800.0","0.0","0.0","0.0","21.0","25.0","1190.48","0.0","0.0","0.0","0.0","0.0","0.0","5.0","3.0","600.0","13.48","3.18","235.91","164.0","145.0","884.15","17.6","5.2","295.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","183.06","150.2","820.5","17.3","149.7","8653.18","2.0","0.0","0.0","16.46","3.93","20.39","0.0","0.14","0.36"
"84","1968","11","Tamil Nadu","South Arcot / Cuddalore","285.0","496.0","1740.35","0.0","0.0","0.0","34.5","25.4","736.23","1.9","0.4","210.53","36.4","25.8","708.79","52.8","38.0","719.7","0.0","0.0","0.0","25.5","27.0","1058.82","0.0","0.0","0.0","0.0","0.0","0.0","5.1","3.0","588.24","11.45","5.45","475.98","140.5","137.0","975.09","17.5","5.2","297.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","160.22","142.2","887.53","30.3","267.4","8825.08","2.2","1.0","454.55","17.71","5.8","23.52","0.0","0.2","0.06"
"84","1969","11","Tamil Nadu","South Arcot / Cuddalore","304.4","511.0","1678.71","0.0","0.0","0.0","34.4","29.3","851.74","3.6","3.0","833.33","38.0","32.3","850.0","57.0","46.2","810.53","0.1","0.1","1000.0","27.3","30.8","1128.21","0.0","0.0","0.0","0.1","0.1","1000.0","4.6","2.5","543.48","10.12","2.56","252.96","147.3","137.3","932.11","17.2","5.2","302.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166.31","142.5","856.83","23.2","202.6","8732.76","1.8","0.6","333.33","21.45","4.61","26.06","0.0","0.2","0.0"
